senator_name,senator_username,label,tweet
Cardin,SenatorCardin,left,"Have a question or want to share your thoughts on prescription drug prices? Share them with me tomorrow at 1 PM on my Facebook live where I discuss the actions we can take to lower prescription drug prices with Ebere Onukwugha,  and ."
Cardin,SenatorCardin,left,"It is counterintuitive to prohibit the largest US payer, the federal government, from negotiating prescription drug prices. This has led to higher prices &amp; increasing anti-competitive tactics from the pharmaceutical industry. We must take action &amp; reduce the costs for Americans."
Cardin,SenatorCardin,left,"As I said in the  hearing yesterday, it is just common sense to allow Medicare to negotiate fair prescription drug prices to prevent US patients from paying more than consumers in any other developed countries."
Cardin,SenatorCardin,left,"I am confident that Judge Julie Rubin will meet the highest standards of integrity, competence and will uphold the rule of law. I urge my colleagues to vote in favor of the confirmation of Judge Julie Rubin to be a US District Judge for the District of Maryland. "
Cardin,SenatorCardin,left,My  bracket. Go !  
Cardin,SenatorCardin,left,Good luck to  and  in the  tournament!
Cardin,SenatorCardin,left,"Join me and guests Ebere Onukwugha, Mariana Socal, and Jim Campbell for a conversation on the high price of prescription drugs and what actions we can take to lower costs on FRIDAY at 1:00 PM! "
Cardin,SenatorCardin,left,Elktonia/Carr Beach holds historical significance to Maryland and MD’s Black community as it was a beach that welcomed Black families during segregation. I am proud to have secured $2 million in federal funding to help enshrine this beach as a city park.
Cardin,SenatorCardin,left,Finding a new secure and consolidated location for the FBI headquarters is a matter of national security.  continues to believe that a Maryland site for the headquarters will be best and will continue to work towards this goal.
Cardin,SenatorCardin,left,"I’m especially proud of , which is a vital part of our state’s entrepreneurial ecosystem and a reason why MD boasts the most racially &amp; gender diverse small business sector in the nation."
Cardin,SenatorCardin,left,"Happy ! Every year, Small Business Development Centers work tirelessly to support more than 500k —from startup to exit."
Cardin,SenatorCardin,left,"President Zelenskyy's speech this morning was powerful, moving and showed courage. The U.S. will continue to  by protecting its refugees, providing defensive weapons, and imposing &amp; increasing sanctions on Putin."
Cardin,SenatorCardin,left,"It was a pleasure to meet Judge Ketanji Brown Jackson. Judge Jackson is eminently qualified for . She is exceptional, has demonstrated sound judicial temperament and is dedicated to the rule of law. "
Cardin,SenatorCardin,left,"Meeting with Judge Ketanji Brown Jackson reinforced the importance of having her on .She's committed to equal justice under the law, especially for those who have difficulty accessing our legal system and she’s a former MD resident with many connections to our state. "
Cardin,SenatorCardin,left,"In Maryland a Black woman who works full time, year-round makes $51,539 less than a white, non-Hispanic male counterpart. A Latina woman makes $34,767 less, a White woman makes $14,183 less, and an Asian American woman makes $12,122 less. "
Cardin,SenatorCardin,left,Today is —the day in 2022 when women earn what men were paid in 2021. The average woman in America earned 83 cents per $1 paid to the average man. We need the  to establish  for equal work.
Cardin,SenatorCardin,left,Putin’s attacks on Ukrainian civilians are war crimes. The war crimes should be immediately investigated and Putin should be held accountable. 
Van Hollen,ChrisVanHollen,left,"We’ve come a long way since we fought to pass &amp; enact the ACA, but more work is needed. Fixing this problem is an immediate fix to a real problem as we work toward the goal of universal coverage. "
Van Hollen,ChrisVanHollen,left,Judge Jackson is everything we could want in a Supreme Court nominee – and we know she will uphold the ideal inscribed on the face of the Supreme Court: Equal Justice Under Law. Tune in now to hear why I’ll be voting YES on her confirmation. ⤵️ 
Van Hollen,ChrisVanHollen,left,Yet another piece of evidence of the decline of the modern Republican party. 
Van Hollen,ChrisVanHollen,left,"Putin’s depravity knows no limits. That’s why  &amp; I intro'd a bill to help ensure Russia is denied participation on the  &amp; other key intl orgs. Beyond punishing economic sanctions &amp; supplying weapons to Ukraine, we must turn Putin’s Russia into a pariah state. "
Van Hollen,ChrisVanHollen,left,"Congratulations to Dr. Valerie Sheares Ashby! She is a fantastic choice to lead , and I have no doubt she will continue President Hrabowski’s great work and take UMBC to even greater heights. "
Van Hollen,ChrisVanHollen,left,"I was honored to meet with Judge Jackson today. Our discussion only reinforced what I knew to be true: She is an outstanding choice for the Supreme Court. As I mentioned during our chat, once she gets settled on the Court I hope she will visit us in Maryland. "
Van Hollen,ChrisVanHollen,left,"Don’t forget: Trump withheld critical security $$ from Ukraine, &amp; kept it secret as he tried to leverage it for dirt on his opponent. We can’t let this happen again. That’s why I fought to pass this new provision to require transparency &amp; expose these games. It’s now law. "
Van Hollen,ChrisVanHollen,left,"We have a razor-thin margin of error to tackle the climate crisis. This new  report is clear: The time for talk is over, we need bold, climate-smart investments now! "
